time,type,lat,lon,uid
2023-07-13 19:12:25,H_0,31.293123,121.310024,886
2023-07-14 16:08:03,O_0,31.236244,121.470719,886
2023-07-14 17:25:10,O_1,31.305954,121.304207,886
2023-07-14 20:51:56,H_0,31.293123,121.310024,886
2023-07-14 21:07:25,O_3,31.289218,121.388602,886
2023-07-15 01:58:41,H_0,31.293123,121.310024,886
2023-07-15 18:48:21,O_6,31.344564,121.390698,886
2023-07-15 23:23:48,O_0,31.236244,121.470719,886
2023-07-16 12:55:53,W_0,31.32932,121.371084,886
2023-07-16 16:22:50,H_0,31.293123,121.310024,886
2023-07-18 00:31:14,O_3,31.289218,121.388602,886
2023-07-18 02:37:04,H_0,31.293123,121.310024,886
2023-07-18 12:21:40,W_0,31.32932,121.371084,886
2023-07-12 00:09:44,H_0,31.182971,121.428142,887
2023-07-12 09:11:06,W_0,31.213052,121.463669,887
2023-07-12 18:49:05,H_0,31.182971,121.428142,887
2023-07-15 11:38:50,W_0,31.213052,121.463669,887
2023-07-15 12:20:45,O_7,31.2097,121.459652,887
2023-07-15 15:36:56,H_0,31.182971,121.428142,887
2023-07-15 19:07:45,W_0,31.213052,121.463669,887
2023-07-15 20:40:45,H_0,31.182971,121.428142,887
2023-07-16 09:08:17,W_0,31.213052,121.463669,887
2023-07-16 12:36:57,O_4,31.118251,121.520509,887
2023-07-16 14:30:23,O_2,31.244003,121.442042,887
2023-07-16 17:09:53,W_0,31.213052,121.463669,887
2023-07-16 18:25:02,O_4,31.118251,121.520509,887
2023-07-16 23:20:24,O_8,31.373265,121.403139,887
2023-07-17 01:36:27,H_0,31.182971,121.428142,887
2023-07-17 15:11:32,W_0,31.213052,121.463669,887
2023-07-17 20:31:28,H_0,31.182971,121.428142,887
2023-07-18 15:17:37,W_0,31.213052,121.463669,887
2023-07-18 21:19:19,H_0,31.182971,121.428142,887
2023-07-12 00:00:21,H_0,31.226665,121.465767,888
2023-07-12 14:47:33,W_1,31.232322,121.491552,888
2023-07-12 19:35:28,W_0,31.148707,121.485934,888
2023-07-13 01:03:22,H_0,31.226665,121.465767,888
2023-07-14 09:17:05,W_1,31.232322,121.491552,888
2023-07-14 16:30:30,W_0,31.148707,121.485934,888
2023-07-14 23:49:37,W_1,31.232322,121.491552,888
2023-07-15 01:40:44,H_0,31.226665,121.465767,888
2023-07-15 08:46:07,W_0,31.148707,121.485934,888
2023-07-15 14:12:38,O_1,31.247078,121.369337,888
2023-07-15 19:10:05,H_0,31.226665,121.465767,888
2023-07-16 08:11:31,W_0,31.148707,121.485934,888
2023-07-16 21:53:51,H_0,31.226665,121.465767,888
2023-07-17 15:27:01,W_1,31.232322,121.491552,888
2023-07-18 01:48:15,H_0,31.226665,121.465767,888
2023-07-18 08:24:42,W_0,31.148707,121.485934,888
2023-07-18 16:27:21,H_0,31.226665,121.465767,888
2023-07-12 00:36:24,O_0,31.159352,121.354792,889
2023-07-12 15:11:59,O_7,31.126075,121.333125,889
2023-07-13 08:28:03,W_0,31.148516,121.380073,889
2023-07-13 18:10:34,O_6,31.092403,121.376422,889
2023-07-14 17:44:10,W_0,31.148516,121.380073,889
2023-07-14 19:28:45,O_6,31.092403,121.376422,889
2023-07-15 17:56:48,W_0,31.148516,121.380073,889
2023-07-16 17:38:09,O_0,31.159352,121.354792,889
2023-07-16 18:53:55,O_8,31.126563,121.347622,889
2023-07-17 00:54:20,O_6,31.092403,121.376422,889
2023-07-17 17:59:35,W_0,31.148516,121.380073,889
2023-07-18 08:07:23,O_7,31.126075,121.333125,889
2023-07-12 00:10:42,H_0,31.340196,121.262285,890
2023-07-12 01:21:49,O_4,31.38807,121.247603,890
2023-07-12 09:01:35,W_0,31.422332,121.20522,890
2023-07-12 10:08:45,O_1,31.247041,121.465839,890
2023-07-12 19:10:33,H_0,31.340196,121.262285,890
2023-07-13 20:10:18,O_6,31.290075,121.63587,890
2023-07-13 21:56:49,O_0,31.234878,121.362335,890
2023-07-13 22:37:41,H_0,31.340196,121.262285,890
2023-07-14 08:22:17,W_0,31.422332,121.20522,890
2023-07-14 21:13:14,H_0,31.340196,121.262285,890
2023-07-16 20:39:42,O_0,31.234878,121.362335,890
2023-07-17 13:28:51,H_0,31.340196,121.262285,890
2023-07-18 13:25:51,O_9,31.234961,121.377413,890
2023-07-18 14:01:37,W_0,31.422332,121.20522,890
2023-07-18 21:45:08,H_0,31.340196,121.262285,890
2023-07-12 00:51:37,H_0,31.373964,121.400409,891
2023-07-12 11:26:41,W_0,31.360199,121.417371,891
2023-07-12 14:42:59,O_5,31.361028,121.39946,891
2023-07-12 15:35:29,O_0,31.375026,121.460626,891
2023-07-13 15:47:59,H_0,31.373964,121.400409,891
2023-07-13 16:55:10,W_0,31.360199,121.417371,891
2023-07-14 06:12:18,H_0,31.373964,121.400409,891
2023-07-14 16:49:37,W_0,31.360199,121.417371,891
2023-07-14 18:36:26,H_0,31.373964,121.400409,891
2023-07-15 09:33:04,O_5,31.361028,121.39946,891
2023-07-15 12:56:56,O_6,31.283072,121.271428,891
2023-07-16 04:34:38,H_0,31.373964,121.400409,891
2023-07-16 10:36:12,O_2,31.252888,121.391334,891
2023-07-17 10:36:44,H_0,31.373964,121.400409,891
2023-07-17 12:23:59,O_7,31.38378,121.574541,891
2023-07-17 15:51:29,O_2,31.252888,121.391334,891
2023-07-18 15:20:15,H_0,31.373964,121.400409,891
2023-07-18 16:19:08,W_0,31.360199,121.417371,891
2023-07-18 18:07:42,H_0,31.373964,121.400409,891
2023-07-12 00:27:39,H_0,31.311099,121.483749,892
2023-07-13 08:08:00,O_7,31.228759,121.467061,892
2023-07-13 09:09:28,W_0,31.27043,121.502978,892
2023-07-13 20:16:22,O_2,31.292566,121.460054,892
2023-07-13 23:46:23,H_0,31.311099,121.483749,892
2023-07-14 06:13:31,O_0,31.225436,121.344002,892
2023-07-14 17:55:21,H_0,31.311099,121.483749,892
2023-07-15 07:04:44,O_8,31.289707,121.441637,892
2023-07-15 08:36:20,O_6,31.307448,121.504705,892
2023-07-15 10:36:02,O_2,31.292566,121.460054,892
2023-07-15 13:13:41,W_0,31.27043,121.502978,892
2023-07-15 20:11:01,O_2,31.292566,121.460054,892
2023-07-15 21:10:16,H_0,31.311099,121.483749,892
2023-07-17 07:37:42,O_0,31.225436,121.344002,892
2023-07-17 17:22:45,H_0,31.311099,121.483749,892
2023-07-18 08:37:07,W_0,31.27043,121.502978,892
2023-07-18 19:04:21,H_0,31.311099,121.483749,892
2023-07-12 00:29:45,H_0,30.879115,121.31331,893
2023-07-12 11:29:14,W_0,30.864253,121.332731,893
2023-07-12 13:34:42,W_1,30.896963,121.352105,893
2023-07-12 20:19:23,H_0,30.879115,121.31331,893
2023-07-13 11:17:12,W_0,30.864253,121.332731,893
2023-07-13 20:44:54,H_0,30.879115,121.31331,893
2023-07-14 10:01:13,W_0,30.864253,121.332731,893
2023-07-14 22:44:26,H_0,30.879115,121.31331,893
2023-07-15 01:09:13,O_0,30.998929,121.243677,893
2023-07-15 19:21:31,W_0,30.864253,121.332731,893
2023-07-15 20:24:04,H_0,30.879115,121.31331,893
2023-07-16 11:36:47,W_0,30.864253,121.332731,893
2023-07-16 16:02:53,O_1,31.0799,121.276841,893
2023-07-16 21:36:54,H_0,30.879115,121.31331,893
2023-07-17 10:43:19,W_1,30.896963,121.352105,893
2023-07-17 20:37:40,O_0,30.998929,121.243677,893
2023-07-18 01:46:48,H_0,30.879115,121.31331,893
2023-07-18 17:59:50,W_0,30.864253,121.332731,893
2023-07-12 00:41:58,H_0,31.130155,121.511983,894
2023-07-12 01:22:44,O_0,31.21379,121.438889,894
2023-07-12 04:10:04,H_1,31.137117,121.467038,894
2023-07-12 21:36:26,O_0,31.21379,121.438889,894
2023-07-13 10:07:43,O_1,31.121697,121.532898,894
2023-07-14 10:09:22,H_0,31.130155,121.511983,894
2023-07-14 21:54:07,H_1,31.137117,121.467038,894
2023-07-15 12:27:42,O_5,31.195302,121.47502,894
2023-07-16 06:53:58,H_1,31.137117,121.467038,894
2023-07-16 19:10:17,O_0,31.21379,121.438889,894
2023-07-17 10:18:26,O_1,31.121697,121.532898,894
2023-07-18 10:15:51,H_0,31.130155,121.511983,894
2023-07-18 21:27:32,H_1,31.137117,121.467038,894
2023-07-12 00:39:12,H_0,31.15309,121.487624,895
2023-07-13 14:04:36,O_2,31.105993,121.455749,895
2023-07-13 17:45:32,H_0,31.15309,121.487624,895
2023-07-13 18:10:54,O_1,31.290546,121.535388,895
2023-07-13 23:52:08,H_0,31.15309,121.487624,895
2023-07-14 07:42:07,O_0,31.165487,121.485292,895
2023-07-14 21:21:19,H_0,31.15309,121.487624,895
2023-07-14 23:17:37,O_7,31.138278,121.498128,895
2023-07-15 02:15:47,H_0,31.15309,121.487624,895
2023-07-15 09:37:22,O_4,31.106105,121.512915,895
2023-07-15 12:38:39,H_0,31.15309,121.487624,895
2023-07-15 19:18:35,O_1,31.290546,121.535388,895
2023-07-16 01:51:48,H_0,31.15309,121.487624,895
2023-07-16 14:05:03,O_2,31.105993,121.455749,895
2023-07-16 18:45:42,O_0,31.165487,121.485292,895
2023-07-16 20:38:36,O_1,31.290546,121.535388,895
2023-07-16 21:31:43,O_6,31.084181,121.638904,895
2023-07-16 23:41:59,H_0,31.15309,121.487624,895
2023-07-17 20:33:39,O_1,31.290546,121.535388,895
2023-07-17 23:43:08,H_0,31.15309,121.487624,895
2023-07-12 00:02:30,H_0,31.178628,121.260496,896
2023-07-12 08:33:40,O_1,31.235558,121.442452,896
2023-07-12 11:36:38,O_0,31.239382,121.482412,896
2023-07-12 21:03:02,H_0,31.178628,121.260496,896
2023-07-14 08:11:31,W_0,31.21521,121.421729,896
2023-07-14 20:35:46,O_1,31.235558,121.442452,896
2023-07-15 12:41:53,W_0,31.21521,121.421729,896
2023-07-15 18:16:43,H_0,31.178628,121.260496,896
2023-07-16 10:38:00,O_3,31.298734,120.906071,896
2023-07-16 16:24:44,H_0,31.178628,121.260496,896
2023-07-17 12:45:57,O_5,31.196165,121.241837,896
2023-07-17 15:28:37,O_7,31.199076,121.490931,896
2023-07-17 16:34:10,O_0,31.239382,121.482412,896
2023-07-17 21:51:17,H_0,31.178628,121.260496,896
2023-07-18 08:19:31,W_0,31.21521,121.421729,896
2023-07-18 19:33:04,H_0,31.178628,121.260496,896
2023-07-12 00:28:59,H_0,31.21558,121.640256,897
2023-07-12 07:12:36,W_0,31.224018,121.662913,897
2023-07-12 18:35:10,H_0,31.21558,121.640256,897
2023-07-13 07:18:09,O_1,31.180556,121.607782,897
2023-07-13 18:29:06,H_0,31.21558,121.640256,897
2023-07-14 07:24:50,W_0,31.224018,121.662913,897
2023-07-14 17:05:11,H_0,31.21558,121.640256,897
2023-07-15 07:45:59,O_6,31.30575,121.570635,897
2023-07-15 19:20:44,O_0,31.230269,121.530794,897
2023-07-16 11:52:35,H_0,31.21558,121.640256,897
2023-07-16 16:45:01,O_7,31.181453,121.543291,897
2023-07-16 17:43:39,H_0,31.21558,121.640256,897
2023-07-18 07:13:15,W_0,31.224018,121.662913,897
2023-07-18 17:15:42,O_0,31.230269,121.530794,897
2023-07-12 00:51:21,H_0,31.072966,121.29756,898
2023-07-12 12:57:01,O_6,31.089186,121.372066,898
2023-07-12 13:30:33,O_3,31.094288,121.280717,898
2023-07-12 21:38:14,H_0,31.072966,121.29756,898
2023-07-12 23:23:36,H_1,31.107625,121.344801,898
2023-07-13 09:17:49,O_2,31.151638,121.452476,898
2023-07-13 20:32:06,H_1,31.107625,121.344801,898
2023-07-14 09:37:37,H_0,31.072966,121.29756,898
2023-07-15 20:51:07,O_4,31.049642,121.447466,898
2023-07-16 02:21:53,O_0,31.413242,121.185909,898
2023-07-17 02:59:49,H_0,31.072966,121.29756,898
2023-07-18 05:19:08,H_1,31.107625,121.344801,898
2023-07-18 13:58:24,H_0,31.072966,121.29756,898
2023-07-18 21:59:07,H_1,31.107625,121.344801,898
2023-07-12 00:25:05,O_0,31.313947,121.398195,899
2023-07-12 22:40:08,O_8,31.369993,121.248936,899
2023-07-13 00:33:21,O_0,31.313947,121.398195,899
2023-07-13 19:22:59,O_1,31.322195,121.300395,899
2023-07-14 12:05:00,W_0,31.40884,121.190683,899
2023-07-15 01:34:15,W_1,31.425785,121.204393,899
2023-07-15 14:41:49,O_6,31.367738,121.215809,899
2023-07-16 14:10:13,O_0,31.313947,121.398195,899
2023-07-16 15:58:42,O_8,31.369993,121.248936,899
2023-07-16 19:05:51,W_1,31.425785,121.204393,899
2023-07-17 16:13:30,O_0,31.313947,121.398195,899
2023-07-18 23:07:02,O_3,31.361804,121.270823,899
2023-07-12 00:28:27,H_0,31.187462,121.400833,900
2023-07-12 13:44:07,O_3,31.153323,121.494325,900
2023-07-13 01:49:36,H_0,31.187462,121.400833,900
2023-07-13 13:50:31,O_3,31.153323,121.494325,900
2023-07-13 18:03:22,H_0,31.187462,121.400833,900
2023-07-13 22:53:47,O_3,31.153323,121.494325,900
2023-07-14 11:27:17,O_1,31.155879,121.466793,900
2023-07-14 12:11:42,H_0,31.187462,121.400833,900
2023-07-15 09:16:26,O_5,31.158623,121.423249,900
2023-07-15 20:49:11,H_0,31.187462,121.400833,900
2023-07-15 22:18:00,O_1,31.155879,121.466793,900
2023-07-16 12:26:23,H_0,31.187462,121.400833,900
2023-07-16 13:32:04,O_3,31.153323,121.494325,900
2023-07-16 18:11:36,H_0,31.187462,121.400833,900
2023-07-16 22:33:25,O_1,31.155879,121.466793,900
2023-07-17 01:20:21,H_0,31.187462,121.400833,900
2023-07-17 10:22:55,W_0,31.188279,121.479339,900
2023-07-17 13:16:08,H_0,31.187462,121.400833,900
2023-07-17 17:11:11,O_4,31.159541,121.404043,900
2023-07-17 18:18:33,H_0,31.187462,121.400833,900
2023-07-17 20:45:13,O_3,31.153323,121.494325,900
2023-07-18 11:02:25,O_2,31.236186,121.502652,900
2023-07-18 18:23:31,O_0,31.231383,121.534344,900
2023-07-18 23:09:34,H_0,31.187462,121.400833,900
2023-07-12 00:07:36,H_0,31.15216,121.472028,901
2023-07-12 09:15:05,W_0,31.116666,121.434856,901
2023-07-12 19:55:06,H_0,31.15216,121.472028,901
2023-07-13 09:35:07,W_0,31.116666,121.434856,901
2023-07-13 19:35:07,H_0,31.15216,121.472028,901
2023-07-14 09:01:56,W_0,31.116666,121.434856,901
2023-07-14 21:58:30,H_0,31.15216,121.472028,901
2023-07-15 12:28:19,O_8,31.212539,121.44823,901
2023-07-15 13:37:41,W_0,31.116666,121.434856,901
2023-07-15 21:19:19,O_0,31.21502,121.414364,901
2023-07-16 09:03:20,W_0,31.116666,121.434856,901
2023-07-16 19:03:54,H_0,31.15216,121.472028,901
2023-07-17 17:54:58,O_1,30.983959,121.419745,901
2023-07-18 10:54:05,W_0,31.116666,121.434856,901
2023-07-18 19:20:16,H_0,31.15216,121.472028,901
2023-07-12 00:07:16,H_0,31.213787,121.384557,902
2023-07-12 07:03:55,O_3,31.193535,121.384616,902
2023-07-12 09:45:36,H_0,31.213787,121.384557,902
2023-07-12 14:22:07,O_2,31.182472,121.530202,902
2023-07-13 10:53:19,H_0,31.213787,121.384557,902
2023-07-13 11:45:43,O_4,31.174231,121.506196,902
2023-07-13 16:34:10,H_0,31.213787,121.384557,902
2023-07-14 08:10:45,O_3,31.193535,121.384616,902
2023-07-14 13:49:20,O_4,31.174231,121.506196,902
2023-07-14 17:35:45,H_0,31.213787,121.384557,902
2023-07-15 09:56:49,O_0,31.207765,121.351439,902
2023-07-15 12:31:33,H_0,31.213787,121.384557,902
2023-07-15 14:14:49,O_3,31.193535,121.384616,902
2023-07-15 23:35:50,H_0,31.213787,121.384557,902
2023-07-16 14:49:44,O_2,31.182472,121.530202,902
2023-07-17 09:34:55,O_8,31.247971,121.392119,902
2023-07-17 19:51:44,H_0,31.213787,121.384557,902
2023-07-18 14:58:16,O_2,31.182472,121.530202,902
2023-07-18 16:50:23,H_0,31.213787,121.384557,902
2023-07-12 00:18:21,H_0,31.078348,121.487466,903
2023-07-12 01:47:07,O_0,31.063407,121.502213,903
2023-07-12 11:22:43,O_8,31.231689,121.290551,903
2023-07-12 13:57:16,H_0,31.078348,121.487466,903
2023-07-12 21:35:25,O_0,31.063407,121.502213,903
2023-07-12 22:37:06,H_0,31.078348,121.487466,903
2023-07-13 01:31:08,O_5,31.128,121.410501,903
2023-07-13 12:27:35,H_0,31.078348,121.487466,903
2023-07-14 10:57:50,O_3,31.133273,121.558225,903
2023-07-14 15:44:45,H_0,31.078348,121.487466,903
2023-07-15 01:50:07,O_1,31.086986,121.519706,903
2023-07-15 11:55:45,O_3,31.133273,121.558225,903
2023-07-15 12:18:08,H_0,31.078348,121.487466,903
2023-07-15 13:55:07,O_2,31.163859,121.463837,903
2023-07-15 20:05:52,H_0,31.078348,121.487466,903
2023-07-16 01:29:59,O_5,31.128,121.410501,903
2023-07-16 15:28:07,H_0,31.078348,121.487466,903
2023-07-12 00:14:58,O_0,31.215935,121.360144,904
2023-07-12 15:03:44,W_0,31.245493,121.333888,904
2023-07-12 17:09:13,O_6,31.239097,121.342156,904
2023-07-12 20:04:02,O_2,31.314504,121.388498,904
2023-07-12 21:47:33,O_0,31.215935,121.360144,904
2023-07-13 01:15:02,O_5,31.303604,121.190229,904
2023-07-13 18:25:11,O_8,31.19279,121.347032,904
2023-07-13 19:39:25,O_5,31.303604,121.190229,904
2023-07-14 19:42:30,O_0,31.215935,121.360144,904
2023-07-16 01:29:02,O_5,31.303604,121.190229,904
2023-07-16 20:50:21,O_0,31.215935,121.360144,904
2023-07-17 01:11:05,O_5,31.303604,121.190229,904
2023-07-18 01:50:38,O_0,31.215935,121.360144,904
2023-07-18 15:33:48,W_0,31.245493,121.333888,904
2023-07-12 00:31:24,H_0,31.168967,121.527805,905
2023-07-12 09:28:25,O_0,31.215219,121.536799,905
2023-07-12 13:51:01,O_2,31.177019,121.534728,905
2023-07-12 14:14:58,H_0,31.168967,121.527805,905
2023-07-12 16:24:48,O_1,31.148552,121.518416,905
2023-07-12 21:36:11,H_0,31.168967,121.527805,905
2023-07-13 12:49:14,O_2,31.177019,121.534728,905
2023-07-14 12:45:00,H_0,31.168967,121.527805,905
2023-07-14 16:32:59,O_1,31.148552,121.518416,905
2023-07-14 21:31:14,H_0,31.168967,121.527805,905
2023-07-15 01:28:28,O_2,31.177019,121.534728,905
2023-07-15 16:03:00,O_1,31.148552,121.518416,905
2023-07-15 19:13:12,O_2,31.177019,121.534728,905
2023-07-15 22:17:47,H_0,31.168967,121.527805,905
2023-07-16 07:44:00,O_1,31.148552,121.518416,905
2023-07-16 19:12:40,O_2,31.177019,121.534728,905
2023-07-17 13:14:05,H_0,31.168967,121.527805,905
2023-07-17 14:57:40,O_7,31.187251,121.531138,905
2023-07-17 17:19:51,O_6,31.141852,121.4356,905
2023-07-17 20:35:12,H_0,31.168967,121.527805,905
2023-07-18 08:19:23,O_0,31.215219,121.536799,905
2023-07-18 11:37:25,O_6,31.141852,121.4356,905
2023-07-18 12:46:01,O_4,31.213847,121.446973,905
2023-07-18 15:26:06,O_6,31.141852,121.4356,905
2023-07-18 16:34:32,O_2,31.177019,121.534728,905
2023-07-12 00:50:49,H_0,31.24269,121.597565,906
2023-07-12 16:24:50,O_5,31.231296,121.481801,906
2023-07-12 20:30:07,H_0,31.24269,121.597565,906
2023-07-13 09:38:46,O_8,31.254172,121.588356,906
2023-07-13 11:42:36,H_0,31.24269,121.597565,906
2023-07-14 09:07:40,W_0,31.245694,121.539443,906
2023-07-14 19:34:37,H_0,31.24269,121.597565,906
2023-07-15 16:09:35,O_5,31.231296,121.481801,906
2023-07-15 20:05:59,H_0,31.24269,121.597565,906
2023-07-16 10:32:05,W_0,31.245694,121.539443,906
2023-07-16 19:30:22,O_7,31.220908,121.523191,906
2023-07-16 21:44:43,H_0,31.24269,121.597565,906
2023-07-18 14:44:26,O_0,31.227783,121.558407,906
2023-07-18 20:11:20,H_0,31.24269,121.597565,906
2023-07-12 00:50:05,O_0,31.337289,121.453682,907
2023-07-12 10:34:52,W_0,31.337241,121.409444,907
2023-07-12 17:39:08,O_0,31.337289,121.453682,907
2023-07-13 10:22:49,W_0,31.337241,121.409444,907
2023-07-13 23:37:07,O_4,31.304797,121.431333,907
2023-07-14 09:11:49,W_0,31.337241,121.409444,907
2023-07-14 23:19:24,O_4,31.304797,121.431333,907
2023-07-15 11:38:00,O_0,31.337289,121.453682,907
2023-07-15 12:15:35,W_0,31.337241,121.409444,907
2023-07-15 18:03:24,O_0,31.337289,121.453682,907
2023-07-16 12:17:11,O_6,31.298196,121.418062,907
2023-07-16 13:26:58,O_0,31.337289,121.453682,907
2023-07-16 14:34:02,W_0,31.337241,121.409444,907
2023-07-16 18:41:07,O_7,31.234112,121.378884,907
2023-07-16 19:01:55,O_0,31.337289,121.453682,907
2023-07-17 11:42:43,W_0,31.337241,121.409444,907
2023-07-18 11:15:05,O_0,31.337289,121.453682,907
2023-07-18 12:35:52,W_0,31.337241,121.409444,907
2023-07-18 17:45:46,O_0,31.337289,121.453682,907
2023-07-18 18:12:04,O_8,31.302346,121.437837,907
2023-07-18 23:43:48,O_4,31.304797,121.431333,907
2023-07-12 00:34:10,O_0,31.458186,120.971246,908
2023-07-12 09:44:47,W_0,,,908
2023-07-12 21:04:38,O_9,31.464752,121.000821,908
2023-07-13 11:39:37,O_2,31.574266,121.402853,908
2023-07-13 12:33:44,O_7,31.286211,121.599339,908
2023-07-13 17:56:04,W_0,,,908
2023-07-13 18:30:34,O_0,31.458186,120.971246,908
2023-07-14 08:52:56,O_2,31.574266,121.402853,908
2023-07-14 11:52:30,O_6,31.426242,120.971264,908
2023-07-14 21:49:53,O_0,31.458186,120.971246,908
2023-07-15 10:45:43,W_0,,,908
2023-07-15 18:10:10,O_1,31.461779,121.028691,908
2023-07-16 11:40:53,O_4,31.317407,121.377794,908
2023-07-16 12:06:28,O_7,31.286211,121.599339,908
2023-07-16 16:50:00,O_9,31.464752,121.000821,908
2023-07-17 16:22:38,O_0,31.458186,120.971246,908
2023-07-17 17:20:08,O_4,31.317407,121.377794,908
2023-07-18 09:31:43,W_0,,,908
2023-07-18 20:53:05,O_0,31.458186,120.971246,908
2023-07-12 00:00:12,H_0,31.227951,121.678475,909
2023-07-12 12:27:53,O_1,31.231089,121.628025,909
2023-07-12 19:02:14,O_9,31.173236,121.647509,909
2023-07-12 21:46:08,O_7,31.209224,121.675935,909
2023-07-13 15:35:36,O_0,31.159011,121.625482,909
2023-07-14 14:30:43,H_0,31.227951,121.678475,909
2023-07-14 16:05:46,O_0,31.159011,121.625482,909
2023-07-15 16:42:37,H_0,31.227951,121.678475,909
2023-07-15 19:15:07,O_9,31.173236,121.647509,909
2023-07-15 21:14:12,O_1,31.231089,121.628025,909
2023-07-16 11:01:03,O_3,31.220345,121.675188,909
2023-07-16 15:50:32,H_0,31.227951,121.678475,909
2023-07-18 17:14:40,O_0,31.159011,121.625482,909
2023-07-12 00:02:07,H_0,31.146985,121.575676,910
2023-07-12 09:39:44,W_0,31.166702,121.541829,910
2023-07-12 10:16:32,O_7,31.111313,121.522137,910
2023-07-12 11:41:01,W_0,31.166702,121.541829,910
2023-07-12 20:11:27,O_4,31.183148,121.623137,910
2023-07-12 22:26:27,O_1,31.129818,121.529,910
2023-07-13 00:53:56,H_0,31.146985,121.575676,910
2023-07-13 04:33:00,O_0,31.118593,121.559737,910
2023-07-13 05:19:01,H_0,31.146985,121.575676,910
2023-07-13 09:09:34,O_0,31.118593,121.559737,910
2023-07-13 15:58:56,H_0,31.146985,121.575676,910
2023-07-13 16:38:41,O_2,31.100588,121.456407,910
2023-07-13 22:26:19,H_0,31.146985,121.575676,910
2023-07-14 12:59:02,O_0,31.118593,121.559737,910
2023-07-14 13:23:49,H_0,31.146985,121.575676,910
2023-07-14 18:38:48,W_0,31.166702,121.541829,910
2023-07-15 01:57:11,O_0,31.118593,121.559737,910
2023-07-15 02:08:52,H_0,31.146985,121.575676,910
2023-07-15 11:31:32,O_6,31.147135,121.601887,910
2023-07-15 14:52:15,O_4,31.183148,121.623137,910
2023-07-15 18:33:27,W_0,31.166702,121.541829,910
2023-07-15 22:32:26,O_0,31.118593,121.559737,910
2023-07-16 13:12:02,O_2,31.100588,121.456407,910
2023-07-16 22:38:24,H_0,31.146985,121.575676,910
2023-07-17 09:37:29,O_1,31.129818,121.529,910
2023-07-17 23:00:35,H_0,31.146985,121.575676,910
2023-07-18 01:51:13,O_0,31.118593,121.559737,910
2023-07-12 00:34:44,H_0,31.168353,121.593416,911
2023-07-13 09:52:19,O_0,31.152719,121.504598,911
2023-07-13 10:52:34,W_0,31.167061,121.579882,911
2023-07-13 21:17:41,O_0,31.152719,121.504598,911
2023-07-14 08:21:02,O_3,31.18416,121.406948,911
2023-07-14 10:19:58,W_0,31.167061,121.579882,911
2023-07-14 21:12:47,H_0,31.168353,121.593416,911
2023-07-15 07:05:10,O_8,31.311154,121.613943,911
2023-07-15 11:28:31,O_5,31.078646,121.530389,911
2023-07-16 08:34:11,O_6,31.139343,121.712682,911
2023-07-16 10:35:09,H_0,31.168353,121.593416,911
2023-07-16 20:52:13,O_7,31.223452,121.597812,911
2023-07-17 02:03:44,H_0,31.168353,121.593416,911
2023-07-18 07:15:35,O_8,31.311154,121.613943,911
2023-07-18 11:33:58,O_5,31.078646,121.530389,911
2023-07-12 00:12:31,H_0,31.291687,121.427899,912
2023-07-14 08:20:38,W_0,31.246263,121.46201,912
2023-07-14 15:15:05,O_3,31.257316,121.470593,912
2023-07-15 09:48:47,O_1,31.254978,121.530862,912
2023-07-15 21:20:02,O_2,31.291491,121.434443,912
2023-07-16 16:24:04,W_0,31.246263,121.46201,912
2023-07-16 18:50:32,O_0,31.20492,121.376174,912
2023-07-17 14:01:14,O_4,31.243248,121.477003,912
2023-07-18 08:58:30,W_0,31.246263,121.46201,912
2023-07-12 00:23:29,O_0,31.192447,121.343589,913
2023-07-12 20:18:00,O_8,31.354522,121.223478,913
2023-07-12 23:05:24,O_1,31.379425,121.255171,913
2023-07-13 00:58:50,O_0,31.192447,121.343589,913
2023-07-13 01:04:33,W_0,31.354728,121.296108,913
2023-07-13 17:47:57,O_0,31.192447,121.343589,913
2023-07-13 20:47:21,O_6,31.302467,121.283589,913
2023-07-14 01:23:27,O_0,31.192447,121.343589,913
2023-07-14 11:56:54,W_0,31.354728,121.296108,913
2023-07-14 21:49:49,O_1,31.379425,121.255171,913
2023-07-14 22:54:01,O_6,31.302467,121.283589,913
2023-07-14 23:48:07,O_0,31.192447,121.343589,913
2023-07-15 11:22:02,W_0,31.354728,121.296108,913
2023-07-15 17:40:05,O_0,31.192447,121.343589,913
2023-07-17 08:05:00,W_0,31.354728,121.296108,913
2023-07-17 17:39:57,O_0,31.192447,121.343589,913
2023-07-17 19:12:43,O_1,31.379425,121.255171,913
2023-07-17 23:01:36,O_0,31.192447,121.343589,913
2023-07-18 17:44:56,O_1,31.379425,121.255171,913
2023-07-18 18:38:38,W_0,31.354728,121.296108,913
2023-07-18 20:10:43,O_6,31.302467,121.283589,913
2023-07-18 23:42:43,O_0,31.192447,121.343589,913
2023-07-12 00:43:46,H_0,31.17468,121.334726,914
2023-07-12 10:38:34,O_5,31.168373,121.396997,914
2023-07-12 11:09:33,H_0,31.17468,121.334726,914
2023-07-13 10:39:37,O_5,31.168373,121.396997,914
2023-07-13 13:42:44,O_8,31.180364,121.411021,914
2023-07-13 19:47:45,O_1,31.170059,121.364957,914
2023-07-14 08:15:42,O_2,31.20898,121.367735,914
2023-07-15 01:44:06,H_0,31.17468,121.334726,914
2023-07-15 07:50:30,O_7,31.148144,121.260093,914
2023-07-15 10:39:03,O_3,31.244693,121.499841,914
